task_idx,trial_idx,cutrial_no,targetangle_deg,targetx_cm,targety_cm,cursortype,rotation_deg,doaiming_bool,aimstart_deg,aim_deg,aimdeviation_deg,aimtime_ms,phase,cutime_ms,time_ms,mousex_cm,mousey_cm,cursorx_cm,cursory_cm,deviation_bool,reachdeviation_deg
12,9,121,40.00000,6.12836,5.14230,regular,-50,True,30.00000,39.25000,-0.75000,2334.00000,2,1077709,1217,1.61054,1.35584,2.07386,-0.36223,1,0.09249
12,10,122,100.00000,-1.38919,7.87846,regular,-50,True,90.00000,100.25000,0.25000,4020.00000,2,1086999,1667,-0.83304,1.84887,0.88085,1.82657,1,14.25476
12,11,123,80.00000,1.38919,7.87846,regular,-50,True,70.00000,80.00000,0.00000,2879.00000,2,1095456,1134,0.24065,2.09538,1.75985,1.16253,1,3.44840
12,12,124,140.00000,-6.12836,5.14230,regular,-50,True,130.00000,138.75000,-1.25000,1935.00000,2,1103395,1784,-2.09185,0.49303,-0.96693,1.91936,1,26.73794
12,13,125,20.00000,7.51754,2.73616,regular,-50,True,10.00000,19.50000,-0.50000,2318.00000,2,1111802,2052,1.85119,0.82172,1.81940,-0.88990,1,3.93583
12,14,126,160.00000,-7.51754,2.73616,regular,-50,True,150.00000,158.75000,-1.25000,2697.00000,2,1121059,1201,-2.09185,0.30814,-1.10856,1.80052,1,11.62031
12,15,127,60.00000,4.00000,6.92820,regular,-50,True,50.00000,59.25000,-0.75000,2187.00000,2,1127897,1084,0.88857,1.93104,2.05042,0.56056,1,5.29043
12,16,128,120.00000,-4.00000,6.92820,regular,-50,True,110.00000,120.75000,0.75000,2551.00000,2,1135820,1067,-1.33286,1.49964,0.29204,1.98498,1,11.63027
12,17,129,60.00000,4.00000,6.92820,regular,-50,True,50.00000,59.25000,-0.75000,2306.00000,2,1142009,985,0.88857,1.97212,2.08190,0.58697,1,5.74530
12,18,130,160.00000,-7.51754,2.73616,regular,-50,True,150.00000,158.50000,-1.50000,2334.00000,2,1150865,1050,-2.14738,-0.08217,-1.44326,1.59217,1,22.19137
12,19,131,40.00000,6.12836,5.14230,regular,-50,True,30.00000,38.50000,-1.50000,2185.00000,2,1158822,968,1.44393,1.47909,2.06119,-0.15537,1,5.68916
12,20,132,100.00000,-1.38919,7.87846,regular,-50,True,90.00000,99.25000,-0.75000,5639.00000,2,1172031,2451,-0.96262,1.82832,0.78182,1.91263,1,17.76704
12,21,133,80.00000,1.38919,7.87846,regular,-50,True,70.00000,79.50000,-0.50000,2442.00000,2,1183440,1151,-0.24065,1.99267,1.37178,1.46521,1,16.88613
12,22,134,120.00000,-4.00000,6.92820,regular,-50,True,110.00000,119.00000,-1.00000,2511.00000,2,1194499,1434,-1.86970,0.86280,-0.54087,1.98688,1,35.22836
12,23,135,20.00000,7.51754,2.73616,regular,-50,True,10.00000,18.00000,-2.00000,1992.00000,2,1205674,1217,1.46244,1.41746,2.02588,-0.20917,1,24.10519
12,24,136,140.00000,-6.12836,5.14230,regular,-50,True,130.00000,139.50000,-0.50000,2602.00000,2,1222137,1968,-1.75863,1.21203,-0.20195,2.12627,1,5.42578
12,25,137,80.00000,1.38919,7.87846,regular,-50,True,70.00000,79.00000,-1.00000,1958.00000,2,1232161,1084,0.24065,1.99267,1.68116,1.09651,1,3.11387
12,26,138,120.00000,-4.00000,6.92820,regular,-50,True,110.00000,119.75000,-0.25000,2741.00000,2,1245588,1184,-1.79565,1.04769,-0.35165,2.04899,1,29.73815
12,27,139,100.00000,-1.38919,7.87846,regular,-50,True,90.00000,99.25000,-0.75000,2260.00000,2,1256830,1351,-1.14774,1.64344,0.52119,1.93560,1,24.92955
12,28,140,60.00000,4.00000,6.92820,regular,-50,True,50.00000,58.50000,-1.50000,2619.00000,2,1266738,1334,0.57387,2.05430,1.94256,0.88087,1,14.39226
12,29,141,40.00000,6.12836,5.14230,regular,-50,True,30.00000,39.00000,-1.00000,2745.00000,2,1278931,2452,1.68458,1.21203,2.01130,-0.51138,1,-4.26555
12,30,142,140.00000,-6.12836,5.14230,regular,-50,True,130.00000,138.75000,-1.25000,2607.00000,2,1290823,1734,-1.68458,1.12986,-0.21730,2.01673,1,6.14996
12,31,143,20.00000,7.51754,2.73616,regular,-50,True,10.00000,19.25000,-0.75000,2541.00000,2,1302582,1184,1.74012,1.17095,2.01553,-0.58034,1,13.93714
12,32,144,160.00000,-7.51754,2.73616,regular,-50,True,150.00000,158.25000,-1.75000,2687.00000,2,1317360,1918,-2.05482,0.06163,-1.27360,1.61370,1,18.28205
12,33,145,100.00000,-1.38919,7.87846,regular,-50,True,90.00000,100.25000,0.25000,2855.00000,2,1332488,1601,-1.14774,1.76669,0.61562,2.01483,1,23.00999
